ID_Product,PREP,LONG,LARG,HAUT,QTE,Volume_Product,POIDS,TYPE_OP,index,Number_Lines,Product_FREQUENCY,Quantity_demand,Average_Volume/Day,Familly
355409,detail,123,80,53,100,521520,442,UNIT,1130,173,0.6653846153846154,5105,10239844.615384616,Normal
2022012,detail,175,45,40,8,315000,670,UNIT,2231,890,3.423076923076923,1108,1342384.6153846155,Normal
2206747,detail,490,30,30,1,441000,376,UNIT,4183,453,1.7423076923076923,1224,2076092.3076923077,Normal
2039059,detail,70,30,30,10,63000,58,UNIT,2342,128,0.49230769230769234,238,57669.230769230766,Fragile
2224222,detail,370,35,15,1,194250,76,UNIT,4447,71,0.27307692307692305,651,486372.1153846154,Fragile
430911,detail,120,75,70,1,630000,271,UNIT,1909,12,0.046153846153846156,71,172038.46153846153,Normal
237359,detail,80,60,55,100,264000,354,UNIT,407,75,0.28846153846153844,487,494492.3076923077,Normal
2118000,detail,399,399,10,1,1592010,2018,UNIT,3102,12,0.046153846153846156,44,269417.07692307694,Normal
401261,detail,280,120,75,100,2520000,1105,UNIT,1519,152,0.5846153846153846,598,5796000.0,Normal
2200274,detail,357,320,20,1,2284800,1414,UNIT,4116,68,0.26153846153846155,363,3189932.3076923075,Normal
2199093,detail,140,92,80,50,1030400,854,UNIT,4097,26,0.1,75,297230.76923076925,Normal
2166107,detail,300,260,25,1,1950000,252,UNIT,3742,50,0.19230769230769232,79,592500.0,Normal
2150705,detail,135,135,50,25,911250,872,UNIT,3395,2541,9.773076923076923,15498,54317509.615384616,Normal
2154717,detail,155,45,15,25,104625,196,UNIT,3440,13,0.05,24,9657.692307692309,Fragile
305541,detail,285,190,165,1,8934750,2080,UNIT,862,373,1.4346153846153846,449,15429625.961538462,Normal
2114717,detail,180,80,3,5,43200,42,UNIT,3058,85,0.3269230769230769,113,18775.384615384617,Fragile
2222549,detail,85,60,50,1,255000,860,UNIT,4307,39,0.15,519,509019.23076923075,Normal
366228,detail,60,10,10,1,6000,9,UNIT,1173,34,0.13076923076923078,86,1984.6153846153845,Fragile
2159216,detail,125,115,53,1,761875,237,UNIT,3586,12,0.046153846153846156,13,38093.75,Normal
2168633,detail,120,95,40,1,456000,1305,UNIT,3750,70,0.2692307692307692,78,136800.0,Normal
1974,detail,157,78,78,1,955188,542,UNIT,6,9,0.03461538461538462,13,47759.4,Normal
2102283,detail,125,25,25,1,78125,82,UNIT,2877,15,0.057692307692307696,17,5108.173076923077,Fragile
259766,detail,290,150,50,12,2175000,117,UNIT,485,84,0.3230769230769231,142,1187884.6153846155,Fragile
2180419,detail,385,295,85,25,9653875,5917,UNIT,3903,10,0.038461538461538464,12,445563.46153846156,Heavy
282290,detail,325,51,21,1,348075,301,UNIT,599,63,0.2423076923076923,120,160650.0,Normal
230518,detail,164,125,70,50,1435000,489,UNIT,364,161,0.6192307692307693,3862,21315269.230769232,Normal
2105481,detail,260,220,30,200,1716000,5066,UNIT,2897,21,0.08076923076923077,27,178200.0,Heavy
7606,detail,32,5,16,1,2560,20,UNIT,40,4,0.015384615384615385,19,187.07692307692307,Fragile
2261198,detail,185,85,55,1,864875,156,UNIT,4812,47,0.18076923076923077,72,239503.84615384616,Fragile
2222486,detail,50,50,30,1,75000,35,UNIT,4305,6,0.023076923076923078,34,9807.692307692309,Fragile
2158223,detail,580,65,65,1,2450500,804,UNIT,3533,30,0.11538461538461539,108,1017900.0,Normal
2233878,detail,225,165,60,1,2227500,788,UNIT,4556,41,0.1576923076923077,42,359826.92307692306,Normal
2020310,detail,383,288,93,1,10258272,2686,UNIT,2208,100,0.38461538461538464,253,9982087.753846154,Normal
2022044,detail,130,90,80,32,936000,1230,UNIT,2242,604,2.3230769230769233,877,3157200.0,Normal
2113288,detail,125,115,53,1,761875,259,UNIT,3021,30,0.11538461538461539,44,128932.69230769231,Normal
254685,detail,590,49,49,1,1416590,460,UNIT,462,6,0.023076923076923078,7,38138.96153846154,Normal
2149891,detail,105,25,25,5,65625,96,UNIT,3378,12,0.046153846153846156,13,3281.25,Fragile
315744,detail,160,160,86,50,2201600,440,UNIT,947,38,0.14615384615384616,56,474190.76923076925,Normal
2158227,detail,580,65,65,1,2450500,1021,UNIT,3536,16,0.06153846153846154,31,292175.0,Normal
2194684,detail,205,205,6,2,252150,712,UNIT,4077,46,0.17692307692307693,84,81463.84615384616,Normal
314303,detail,280,50,24,1,336000,591,UNIT,929,14,0.05384615384615385,15,19384.615384615383,Normal
2070398,detail,140,40,35,1,196000,378,UNIT,2591,157,0.6038461538461538,260,196000.0,Normal
2033438,detail,225,47,15,1,158625,90,UNIT,2288,24,0.09230769230769231,38,23183.653846153848,Fragile
2216118,detail,430,100,95,1,4085000,1619,UNIT,4267,34,0.13076923076923078,63,989826.9230769231,Normal
304904,detail,150,40,20,10,120000,37,UNIT,814,31,0.11923076923076924,65,30000.0,Fragile
2281614,detail,395,360,115,1,16353000,1513,UNIT,4971,14,0.05384615384615385,23,1446611.5384615385,Normal
374188,detail,181,165,89,25,2657985,1802,UNIT,1300,18,0.06923076923076923,53,541820.0192307692,Normal
393990,detail,170,150,60,1,1530000,672,UNIT,1517,17,0.06538461538461539,17,100038.46153846153,Normal
2241374,detail,60,45,45,1,121500,264,UNIT,4637,13,0.05,13,6075.0,Normal
2214620,detail,135,55,55,1,408375,72,UNIT,4219,121,0.4653846153846154,201,315705.28846153844,Fragile
2159463,detail,575,65,65,1,2429375,638,UNIT,3628,70,0.2692307692307692,180,1681875.0,Normal
2150740,detail,130,125,105,10,1706250,1874,UNIT,3407,477,1.8346153846153845,2619,17187187.5,Normal
2296075,detail,80,35,20,1,56000,223,UNIT,5035,6,0.023076923076923078,10,2153.846153846154,Normal
2168653,detail,190,170,35,1,1130500,4288,UNIT,3760,11,0.04230769230769231,11,47828.846153846156,Normal
2261143,detail,155,50,30,1,232500,64,UNIT,4759,22,0.08461538461538462,68,60807.692307692305,Fragile
203864,detail,340,150,80,1,4080000,438,UNIT,231,300,1.1538461538461537,620,9729230.76923077,Normal
2159387,detail,423,55,45,1,1046925,343,UNIT,3611,37,0.1423076923076923,85,342263.9423076923,Normal
409176,detail,250,40,25,1,250000,57,UNIT,1567,919,3.5346153846153845,6362,6117307.692307692,Fragile
423916,detail,220,80,42,10,739200,386,UNIT,1882,2,0.007692307692307693,10,28430.76923076923,Normal
2270763,detail,165,105,65,1,1126125,227,UNIT,4913,7,0.026923076923076925,15,64968.75,Normal
2126237,detail,115,25,25,1,71875,112,UNIT,3217,52,0.2,91,25156.25,Fragile
409195,detail,290,40,15,1,174000,84,UNIT,1582,71,0.27307692307692305,1000,669230.7692307692,Fragile
2139174,detail,165,120,90,100,1782000,1385,UNIT,3318,45,0.17307692307692307,111,760776.9230769231,Normal
2023994,detail,220,210,12,1,554400,256,UNIT,2262,406,1.5615384615384615,1101,2347670.769230769,Normal
330047,detail,53,50,63,1,166950,37,UNIT,974,25,0.09615384615384616,28,17979.23076923077,Fragile
2215801,detail,90,80,55,1,396000,127,UNIT,4227,25,0.09615384615384616,34,51784.61538461538,Fragile
2233885,detail,120,90,23,1,248400,58,UNIT,4562,106,0.4076923076923077,269,256998.46153846153,Fragile
2222124,detail,250,50,32,45,400000,1224,UNIT,4291,91,0.35,106,163076.92307692306,Normal
2039310,detail,100,75,20,10,150000,40,UNIT,2406,57,0.21923076923076923,110,63461.53846153846,Fragile
305903,detail,370,75,70,1,1942500,2820,UNIT,873,213,0.8192307692307692,301,2248817.3076923075,Normal
2159207,detail,157,147,52,1,1200108,428,UNIT,3578,19,0.07307692307692308,24,110779.2,Normal
2066772,detail,70,15,15,1,15750,9,UNIT,2546,13,0.05,66,3998.076923076923,Fragile
339786,detail,232,108,61,10,1528416,194,UNIT,1094,90,0.34615384615384615,121,711301.2923076923,Fragile
2206905,detail,435,395,125,1,21478125,1906,UNIT,4187,42,0.16153846153846155,95,7847776.442307692,Normal
2261196,detail,185,70,35,1,453250,91,UNIT,4810,43,0.16538461538461538,140,244057.6923076923,Fragile
2224264,detail,270,35,15,1,141750,170,UNIT,4472,42,0.16153846153846155,107,58335.57692307692,Fragile
2232931,detail,150,105,32,3,504000,161,UNIT,4533,61,0.23461538461538461,81,157015.38461538462,Fragile
361452,detail,40,30,30,1,36000,90,UNIT,1146,36,0.13846153846153847,60,8307.692307692309,Fragile
203875,detail,370,35,35,1,453250,193,UNIT,234,24,0.09230769230769231,24,41838.46153846154,Fragile
2118705,detail,235,235,25,6,1380625,3685,UNIT,3120,565,2.173076923076923,1088,5777384.615384615,Normal
2128490,detail,340,25,25,1,212500,164,UNIT,3245,58,0.2230769230769231,134,109519.23076923077,Fragile
2077174,detail,60,15,15,1,13500,54,UNIT,2700,265,1.0192307692307692,666,34580.769230769234,Fragile
437867,detail,495,124,392,1,24060960,4045,UNIT,1985,241,0.926923076923077,466,43124643.692307696,Normal
2042043,detail,165,165,160,1,4356000,618,UNIT,2427,312,1.2,341,5713061.538461538,Normal
2261226,detail,120,32,32,5,122880,92,UNIT,4833,230,0.8846153846153846,440,207950.76923076922,Fragile
365811,detail,170,100,60,10,1020000,1560,UNIT,1163,56,0.2153846153846154,275,1078846.1538461538,Normal
364641,detail,40,40,6,1,9600,40,UNIT,1155,17,0.06538461538461539,22,812.3076923076923,Fragile
2076466,detail,280,65,65,1,1183000,344,UNIT,2668,5,0.019230769230769232,7,31850.0,Normal
2143260,detail,165,85,60,1,841500,194,UNIT,3356,18,0.06923076923076923,22,71203.84615384616,Fragile
2198218,detail,445,395,110,1,19335250,5716,UNIT,4090,247,0.95,469,34877816.34615385,Heavy
243744,detail,217,87,77,1,1453683,583,UNIT,435,302,1.1615384615384616,381,2130204.703846154,Normal
423891,detail,285,125,130,50,4631250,2962,UNIT,1874,29,0.11153846153846154,63,1122187.5,Normal
2229876,detail,450,395,125,1,22218750,3346,UNIT,4519,1713,6.588461538461538,2802,239449759.6153846,Normal
304152,detail,263,227,150,10,8955150,6446,UNIT,763,50,0.19230769230769232,116,3995374.6153846155,Heavy
2167395,detail,35,15,20,1,10500,18,UNIT,3746,454,1.7461538461538462,660,26653.846153846152,Fragile
2272113,detail,290,200,100,10,5800000,4918,UNIT,4940,1,0.015151515151515152,7,615151.5151515151,Normal
365874,detail,200,130,50,4,1300000,2930,UNIT,1169,20,0.07692307692307693,93,465000.0,Normal
2105409,detail,120,80,55,200,528000,488,UNIT,2896,5,0.019230769230769232,6,12184.615384615385,Normal
306051,detail,160,120,60,100,1152000,823,UNIT,881,27,0.10384615384615385,52,230400.0,Normal
304004,detail,500,288,148,10,21312000,9208,UNIT,734,11,0.04230769230769231,27,2213169.230769231,Heavy
2083780,detail,380,280,80,3000,8512000,16035,UNIT,2777,22,0.08461538461538462,38,1244061.5384615385,Heavy
2159406,detail,420,55,47,1,1085700,454,UNIT,3618,47,0.18076923076923077,99,413401.1538461539,Normal
238160,detail,162,125,69,100,1397250,566,UNIT,420,212,0.8153846153846154,4702,25268728.846153848,Normal
282834,detail,165,96,71,1,1124640,630,UNIT,614,19,0.07307692307692308,22,95161.84615384616,Normal
2241991,detail,410,40,40,1,656000,678,UNIT,4652,2981,11.465384615384615,4474,11288246.153846154,Normal
2071136,detail,115,30,30,10,103500,75,UNIT,2616,125,0.4807692307692308,262,104296.15384615384,Fragile
2165459,detail,350,350,5,1,612500,1443,UNIT,3740,86,0.33076923076923076,215,506490.3846153846,Normal
2071173,detail,175,50,50,5,437500,526,UNIT,2635,2,0.030303030303030304,2,13257.575757575758,Normal
2138623,detail,45,45,5,1,10125,72,UNIT,3314,122,0.46923076923076923,292,11371.153846153846,Fragile
2037453,detail,140,94,99,100,1302840,1306,UNIT,2315,310,1.1923076923076923,787,3943596.4615384615,Normal
352945,detail,280,65,50,1,910000,654,UNIT,1127,31,0.11923076923076924,34,119000.0,Normal
2253050,detail,45,45,20,1,40500,208,UNIT,4725,66,0.25384615384615383,81,12617.307692307691,Normal
2070377,detail,100,35,30,1,105000,120,UNIT,2574,849,3.2653846153846153,2311,933288.4615384615,Fragile
417588,detail,180,75,50,1,675000,300,UNIT,1742,2,0.007692307692307693,2,5192.307692307692,Normal
423920,detail,234,79,61,10,1127646,592,UNIT,1886,6,0.023076923076923078,7,30359.7,Normal
369686,detail,228,170,49,50,1899240,203,UNIT,1225,255,0.9807692307692307,592,4324423.384615385,Normal
2296074,detail,80,30,20,1,48000,227,UNIT,5034,6,0.023076923076923078,10,1846.1538461538462,Normal
2224202,detail,205,75,75,32,1153125,1495,UNIT,4436,111,0.4269230769230769,161,714050.4807692308,Normal
331618,detail,205,175,45,200,1614375,440,UNIT,989,199,0.7653846153846153,1413,8773507.211538462,Normal
2171410,detail,495,380,140,1,26334000,2332,UNIT,3813,13,0.05,16,1620553.8461538462,Normal
226423,detail,38,23,10,1,8740,21,UNIT,337,41,0.1576923076923077,1179,39632.53846153846,Fragile
409188,detail,250,40,25,1,250000,72,UNIT,1576,865,3.326923076923077,4463,4291346.153846154,Fragile
305698,detail,235,140,50,1,1645000,419,UNIT,864,399,1.5346153846153847,683,4321288.461538462,Normal
262396,detail,32,16,16,1,8192,40,UNIT,520,20,0.07692307692307693,50,1575.3846153846155,Fragile
2222105,detail,210,55,10,5,115500,94,UNIT,4283,15,0.057692307692307696,27,11994.23076923077,Fragile
304901,detail,100,40,8,10,32000,17,UNIT,811,31,0.11923076923076924,57,7015.384615384615,Fragile
233656,detail,27,27,5,1,3645,2,UNIT,382,45,0.17307692307692307,109,1528.0961538461538,Fragile
2022021,detail,275,60,50,8,825000,1632,UNIT,2239,636,2.4461538461538463,993,3150865.3846153845,Normal
2071157,detail,140,30,30,10,126000,235,UNIT,2623,4,0.06060606060606061,5,9545.454545454546,Normal
237741,detail,38,35,11,1,14630,88,UNIT,416,13,0.05,13,731.5,Fragile
2215809,detail,150,155,50,1,1162500,265,UNIT,4235,14,0.05384615384615385,19,84951.92307692308,Normal
339129,detail,323,62,60,1,1201560,787,UNIT,1079,14,0.05384615384615385,27,124777.38461538461,Normal
2206746,detail,340,30,30,1,306000,261,UNIT,4182,743,2.8576923076923078,2417,2844623.076923077,Normal
423919,detail,235,80,41,10,770800,519,UNIT,1885,5,0.019230769230769232,9,26681.53846153846,Normal
282987,detail,135,85,85,1,975375,696,UNIT,616,45,0.17307692307692307,60,225086.53846153847,Normal
28568,detail,139,43,44,1,262988,200,UNIT,83,20,0.07692307692307693,39,39448.2,Normal
2076474,detail,440,65,65,1,1859000,464,UNIT,2674,21,0.08076923076923077,63,450450.0,Normal
2149244,detail,95,15,15,1,21375,82,UNIT,3367,90,0.34615384615384615,202,16606.73076923077,Fragile
2227695,detail,120,110,50,2,660000,1327,UNIT,4504,11,0.04230769230769231,36,91384.61538461539,Normal
285724,detail,212,152,107,750,3447968,1082,UNIT,663,82,0.3153846153846154,235,3116432.6153846155,Normal
339269,detail,393,54,54,1,1145988,1490,UNIT,1083,34,0.13076923076923078,39,171898.2,Normal
2128491,detail,490,20,20,1,196000,224,UNIT,3246,27,0.10384615384615385,41,30907.69230769231,Normal
203878,detail,76,61,61,1,282796,44,UNIT,237,72,0.27692307692307694,136,147924.06153846154,Fragile
2141929,detail,240,180,100,20,4320000,3928,UNIT,3342,127,0.48846153846153845,361,5998153.846153846,Normal
2241994,detail,545,115,50,4,3133750,3850,UNIT,4654,90,0.34615384615384615,125,1506610.576923077,Normal
2200056,detail,215,200,95,1,4085000,1088,UNIT,4108,41,0.1576923076923077,71,1115519.2307692308,Normal
2241982,detail,280,30,30,1,252000,474,UNIT,4644,221,0.85,670,649384.6153846154,Normal
285609,detail,188,140,115,500,3026800,2445,UNIT,647,40,0.15384615384615385,139,1618173.8461538462,Normal
416472,detail,195,190,115,100,4260750,270,UNIT,1697,1198,4.607692307692307,10692,175215150.0,Normal
369662,detail,224,109,110,10,2685760,3425,UNIT,1211,13,0.05,34,351214.76923076925,Normal
2006307,detail,315,85,85,1,2275875,1298,UNIT,2096,960,3.6923076923076925,1438,12587339.423076924,Normal
2006310,detail,100,100,580,1,5800000,2220,UNIT,2099,129,0.49615384615384617,185,4126923.076923077,Normal
2004170,detail,221,136,83,40,2494648,2598,UNIT,2024,131,0.5038461538461538,810,7771788.0,Normal
2004175,detail,221,136,84,25,2524704,3250,UNIT,2029,128,0.49230769230769234,748,7263379.2,Normal
2004200,detail,182,135,83,50,2039310,1991,UNIT,2037,277,1.0653846153846154,1674,13130019.0,Normal
2004224,detail,220,135,82,100,2435400,3391,UNIT,2061,71,0.27307692307692305,473,4430554.615384615,Normal
2005000,detail,240,65,50,50,780000,4119,UNIT,2074,127,0.48846153846153845,164,492000.0,Normal
2105872,detail,220,135,85,25,2524500,3223,UNIT,2928,138,0.5307692307692308,753,7311340.384615385,Normal
2061198,detail,235,95,35,100,781375,135,UNIT,2512,109,0.41923076923076924,3862,11606424.038461538,Fragile
2018437,detail,375,140,52,12,2730000,4380,UNIT,2187,30,0.11538461538461539,333,3496500.0,Normal
2018956,detail,600,180,50,1,5400000,937,UNIT,2199,76,0.2923076923076923,243,5046923.076923077,Normal
206502,detail,350,30,30,1,315000,394,UNIT,245,202,0.7769230769230769,1059,1283019.2307692308,Normal
2082436,detail,180,136,81,25,1982880,1676,UNIT,2750,127,0.48846153846153845,1018,7763737.846153846,Normal
2061244,detail,410,150,50,100,3075000,539,UNIT,2517,190,0.7307692307692307,4961,58673365.384615384,Normal
2036084,detail,180,135,85,200,2065500,2363,UNIT,2289,179,0.6884615384615385,525,4170721.153846154,Normal
2036087,detail,180,135,82,100,1992600,2060,UNIT,2292,59,0.22692307692307692,197,1509777.6923076923,Normal
2105714,detail,220,135,85,40,2524500,2764,UNIT,2900,353,1.3576923076923078,3579,34750713.461538464,Normal
2105853,detail,220,135,85,25,2524500,3870,UNIT,2909,215,0.8269230769230769,1615,15681028.846153846,Normal
2105858,detail,220,135,85,12,2524500,2622,UNIT,2914,821,3.1576923076923076,6662,64685457.692307696,Normal
2107849,detail,220,135,80,25,2376000,2647,UNIT,2967,24,0.09230769230769231,79,721938.4615384615,Normal
2121387,detail,275,150,62,1,2557500,279,UNIT,3156,1397,5.373076923076923,3433,33768836.538461536,Normal
2105865,detail,220,135,85,50,2524500,3256,UNIT,2921,229,0.8807692307692307,1125,10923317.307692308,Normal
2105894,detail,370,135,85,5,4245750,3830,UNIT,2948,147,0.5653846153846154,1501,24511041.346153848,Normal
2120025,detail,240,145,90,50,3132000,2769,UNIT,3136,19,0.07307692307692308,55,662538.4615384615,Normal
203852,detail,399,299,55,10,6561555,1135,UNIT,223,156,0.6,287,7242947.25,Normal
2022696,detail,270,90,60,1,1458000,676,UNIT,2259,2184,8.4,30538,171247707.69230768,Normal
202341,detail,190,140,55,50,1463000,748,UNIT,204,402,1.5461538461538462,3053,17178996.153846152,Normal
2134929,detail,210,65,65,1,887250,632,UNIT,3292,511,1.9653846153846153,18853,64335862.5,Normal
2113974,detail,220,135,85,50,2524500,2496,UNIT,3045,319,1.226923076923077,1395,13544913.461538462,Normal
2113979,detail,220,135,85,25,2524500,2287,UNIT,3050,516,1.9846153846153847,3378,32799080.769230768,Normal
2122295,detail,335,30,30,1,301500,430,UNIT,3188,194,0.7461538461538462,418,484719.23076923075,Normal
2122302,detail,530,30,30,1,477000,687,UNIT,3194,565,2.173076923076923,854,1566761.5384615385,Normal
2125440,detail,352,352,5,1,619520,1415,UNIT,3206,34,0.13076923076923078,119,283549.53846153844,Normal
20843,detail,290,180,110,25,5742000,2727,UNIT,63,8,0.03076923076923077,13,287100.0,Normal
2100958,detail,190,160,140,1200,4256000,2363,UNIT,2861,587,2.2576923076923077,5701,93320984.61538461,Normal
2101047,detail,205,140,105,1200,3013500,1776,UNIT,2863,135,0.5192307692307693,654,7580111.538461538,Normal
2098208,detail,187,100,75,1,1402500,845,UNIT,2830,953,3.6653846153846152,1950,10518750.0,Normal
2218247,detail,230,180,70,1,2898000,929,UNIT,4274,120,0.46153846153846156,134,1493584.6153846155,Normal
216703,detail,125,85,50,50,531250,592,UNIT,312,741,2.85,3410,6967548.076923077,Normal
2183144,detail,105,85,50,1,446250,348,UNIT,3911,921,3.542307692307692,2248,3858346.153846154,Normal
2164560,detail,230,140,40,5,1288000,881,UNIT,3728,105,0.40384615384615385,872,4319753.846153846,Normal
2184492,detail,90,80,60,50,432000,694,UNIT,3950,103,0.39615384615384613,1170,1944000.0,Normal
2184555,detail,80,90,56,300,403200,275,UNIT,4001,117,0.45,518,803298.4615384615,Normal
2184832,detail,200,160,70,50,2240000,2716,UNIT,4007,87,0.3346153846153846,395,3403076.923076923,Normal
2173902,detail,140,90,50,100,630000,661,UNIT,3849,32,0.12307692307692308,168,407076.92307692306,Normal
2168651,detail,150,95,40,1,570000,1902,UNIT,3758,21,0.08076923076923077,23,50423.07692307692,Normal
2223948,detail,242,70,50,20,847000,2024,UNIT,4430,40,0.15384615384615385,196,638507.6923076923,Normal
2223949,detail,380,140,50,20,2660000,3433,UNIT,4431,113,0.4346153846153846,534,5463230.769230769,Normal
2224205,detail,255,75,75,32,1434375,2231,UNIT,4439,76,0.2923076923076923,135,744771.6346153846,Normal
2223864,detail,140,95,50,20,665000,649,UNIT,4366,70,0.2692307692307692,371,948903.8461538461,Normal
2223869,detail,375,70,50,10,1312500,3775,UNIT,4371,84,0.3230769230769231,387,1953605.7692307692,Normal
2223870,detail,375,140,55,10,2887500,4366,UNIT,4372,62,0.23846153846153847,247,2743125.0,Normal
237310,detail,250,210,35,300,1837500,976,UNIT,399,78,0.3,587,4148509.6153846155,Normal
2227706,detail,250,200,60,2,3000000,3865,UNIT,4508,17,0.06538461538461539,73,842307.6923076923,Normal
