CODE_BARRE,NUM_ALVEOLE,LONGUEUR,LARGEUR,HAUTEUR,LIB_ALLEE,INDICE_COLONNE,LIB_COLONNE,LIB_NIVEAU,LIB_INDICE,COUT_EMPL,ID_GARE,Volume_Location,TYPE,Famille
13-05-01-B,0,2000,400,350,13,0,5,1,B,5,GARE16,280000000,Dynamique colis,0
13-05-01-C,0,2000,400,350,13,0,5,1,C,5,GARE16,280000000,Dynamique colis,0
13-05-02-A,0,2000,400,350,13,0,5,2,A,5,GARE16,280000000,Dynamique colis,0
13-05-02-B,0,2000,400,350,13,0,5,2,B,5,GARE16,280000000,Dynamique colis,0
13-05-02-C,0,2000,400,350,13,0,5,2,C,5,GARE16,280000000,Dynamique colis,0
13-06-01-A,0,2000,400,350,13,0,6,1,A,6,GARE16,280000000,Dynamique colis,0
13-06-01-B,0,2000,400,350,13,0,6,1,B,6,GARE16,280000000,Dynamique colis,0
13-06-01-C,0,2000,400,350,13,0,6,1,C,6,GARE16,280000000,Dynamique colis,0
13-06-02-A,0,2000,400,350,13,0,6,2,A,6,GARE16,280000000,Dynamique colis,0
13-06-02-B,0,2000,400,350,13,0,6,2,B,6,GARE16,280000000,Dynamique colis,0
13-06-02-C,0,2000,400,350,13,0,6,2,C,6,GARE16,280000000,Dynamique colis,0
13-07-00-A,0,2000,400,350,13,0,7,0,A,1,GARE17,280000000,Dynamique colis,0
13-07-00-B,0,2000,400,350,13,0,7,0,B,1,GARE17,280000000,Dynamique colis,0
13-07-00-C,0,2000,400,350,13,0,7,0,C,1,GARE17,280000000,Dynamique colis,0
13-07-01-A,0,2000,400,350,13,0,7,1,A,1,GARE17,280000000,Dynamique colis,0
13-07-01-B,0,2000,400,350,13,0,7,1,B,1,GARE17,280000000,Dynamique colis,0
13-07-01-C,0,2000,400,350,13,0,7,1,C,1,GARE17,280000000,Dynamique colis,0
13-07-02-A,0,2000,400,350,13,0,7,2,A,1,GARE17,280000000,Dynamique colis,0
13-07-02-B,0,2000,400,350,13,0,7,2,B,1,GARE17,280000000,Dynamique colis,0
13-07-02-C,0,2000,400,350,13,0,7,2,C,1,GARE17,280000000,Dynamique colis,0
13-08-00-A,0,2000,400,350,13,0,8,0,A,2,GARE17,280000000,Dynamique colis,0
13-08-00-B,0,2000,400,350,13,0,8,0,B,2,GARE17,280000000,Dynamique colis,0
13-08-00-C,0,2000,400,350,13,0,8,0,C,2,GARE17,280000000,Dynamique colis,0
13-08-01-A,0,2000,400,350,13,0,8,1,A,2,GARE17,280000000,Dynamique colis,0
13-08-01-B,0,2000,400,350,13,0,8,1,B,2,GARE17,280000000,Dynamique colis,0
13-08-01-C,0,2000,400,350,13,0,8,1,C,2,GARE17,280000000,Dynamique colis,0
13-08-02-A,0,2000,400,350,13,0,8,2,A,2,GARE17,280000000,Dynamique colis,0
13-08-02-B,0,2000,400,350,13,0,8,2,B,2,GARE17,280000000,Dynamique colis,0
13-08-02-C,0,2000,400,350,13,0,8,2,C,2,GARE17,280000000,Dynamique colis,0
13-09-00-A,0,2000,400,350,13,0,9,0,A,3,GARE17,280000000,Dynamique colis,0
13-09-00-B,0,2000,400,350,13,0,9,0,B,3,GARE17,280000000,Dynamique colis,0
13-09-00-C,0,2000,400,350,13,0,9,0,C,3,GARE17,280000000,Dynamique colis,0
13-09-01-A,0,2000,400,350,13,0,9,1,A,3,GARE17,280000000,Dynamique colis,0
13-09-01-C,0,2000,400,350,13,0,9,1,C,3,GARE17,280000000,Dynamique colis,0
13-09-02-A,0,2000,400,350,13,0,9,2,A,3,GARE17,280000000,Dynamique colis,0
13-09-02-B,0,2000,400,350,13,0,9,2,B,3,GARE17,280000000,Dynamique colis,0
13-09-02-C,0,2000,400,350,13,0,9,2,C,3,GARE17,280000000,Dynamique colis,0
13-10-01-A,0,2000,400,350,13,0,10,1,A,4,GARE17,280000000,Dynamique colis,0
13-10-01-B,0,2000,400,350,13,0,10,1,B,4,GARE17,280000000,Dynamique colis,0
13-10-01-C,0,2000,400,350,13,0,10,1,C,4,GARE17,280000000,Dynamique colis,0
13-10-02-A,0,2000,400,350,13,0,10,2,A,4,GARE17,280000000,Dynamique colis,0
13-10-02-C,0,2000,400,350,13,0,10,2,C,4,GARE17,280000000,Dynamique colis,0
13-11-00-A,0,2000,400,350,13,0,11,0,A,5,GARE17,280000000,Dynamique colis,0
13-11-00-B,0,2000,400,350,13,0,11,0,B,5,GARE17,280000000,Dynamique colis,0
13-11-00-C,0,2000,400,350,13,0,11,0,C,5,GARE17,280000000,Dynamique colis,0
13-11-01-A,0,2000,400,350,13,0,11,1,A,5,GARE17,280000000,Dynamique colis,0
13-11-01-B,0,2000,400,350,13,0,11,1,B,5,GARE17,280000000,Dynamique colis,0
13-11-01-C,0,2000,400,350,13,0,11,1,C,5,GARE17,280000000,Dynamique colis,0
13-11-02-A,0,2000,400,350,13,0,11,2,A,5,GARE17,280000000,Dynamique colis,0
13-11-02-B,0,2000,400,350,13,0,11,2,B,5,GARE17,280000000,Dynamique colis,0
13-11-02-C,0,2000,400,350,13,0,11,2,C,5,GARE17,280000000,Dynamique colis,0
13-12-00-A,0,2000,400,350,13,0,12,0,A,6,GARE17,280000000,Dynamique colis,0
13-12-00-B,0,2000,400,350,13,0,12,0,B,6,GARE17,280000000,Dynamique colis,0
13-12-00-C,0,2000,400,350,13,0,12,0,C,6,GARE17,280000000,Dynamique colis,0
13-12-01-A,0,2000,400,350,13,0,12,1,A,6,GARE17,280000000,Dynamique colis,0
13-12-01-B,0,2000,400,350,13,0,12,1,B,6,GARE17,280000000,Dynamique colis,0
13-12-02-A,0,2000,400,350,13,0,12,2,A,6,GARE17,280000000,Dynamique colis,0
13-12-02-B,0,2000,400,350,13,0,12,2,B,6,GARE17,280000000,Dynamique colis,0
13-12-02-C,0,2000,400,350,13,0,12,2,C,6,GARE17,280000000,Dynamique colis,0
13-13-00-A,0,2000,400,350,13,0,13,0,A,7,GARE17,280000000,Dynamique colis,0
13-13-00-B,0,2000,400,350,13,0,13,0,B,7,GARE17,280000000,Dynamique colis,0
13-13-00-C,0,2000,400,350,13,0,13,0,C,7,GARE17,280000000,Dynamique colis,0
13-13-01-A,0,2000,400,350,13,0,13,1,A,7,GARE17,280000000,Dynamique colis,0
13-13-01-B,0,2000,400,350,13,0,13,1,B,7,GARE17,280000000,Dynamique colis,0
13-13-01-C,0,2000,400,350,13,0,13,1,C,7,GARE17,280000000,Dynamique colis,0
13-13-02-A,0,2000,400,350,13,0,13,2,A,7,GARE17,280000000,Dynamique colis,0
13-13-02-B,0,2000,400,350,13,0,13,2,B,7,GARE17,280000000,Dynamique colis,0
13-13-02-C,0,2000,400,350,13,0,13,2,C,7,GARE17,280000000,Dynamique colis,0
13-13-03-A,0,2000,400,350,13,0,13,3,A,7,GARE17,280000000,Dynamique colis,0
13-13-03-B,0,2000,400,350,13,0,13,3,B,7,GARE17,280000000,Dynamique colis,0
13-13-03-C,0,2000,400,350,13,0,13,3,C,7,GARE17,280000000,Dynamique colis,0
13-14-00-A,0,2000,400,350,13,0,14,0,A,8,GARE17,280000000,Dynamique colis,0
13-14-00-B,0,2000,400,350,13,0,14,0,B,8,GARE17,280000000,Dynamique colis,0
13-14-01-A,0,2000,400,350,13,0,14,1,A,8,GARE17,280000000,Dynamique colis,0
13-14-01-B,0,2000,400,350,13,0,14,1,B,8,GARE17,280000000,Dynamique colis,0
13-14-01-C,0,2000,400,350,13,0,14,1,C,8,GARE17,280000000,Dynamique colis,0
13-14-02-A,0,2000,400,350,13,0,14,2,A,8,GARE17,280000000,Dynamique colis,0
13-14-02-B,0,2000,400,350,13,0,14,2,B,8,GARE17,280000000,Dynamique colis,0
13-14-02-C,0,2000,400,350,13,0,14,2,C,8,GARE17,280000000,Dynamique colis,0
13-14-03-A,0,2000,400,350,13,0,14,3,A,8,GARE17,280000000,Dynamique colis,0
13-14-03-B,0,2000,400,350,13,0,14,3,B,8,GARE17,280000000,Dynamique colis,0
13-14-03-C,0,2000,400,350,13,0,14,3,C,8,GARE17,280000000,Dynamique colis,0
13-15-00-A,0,2000,400,350,13,0,15,0,A,1,GARE18,280000000,Dynamique colis,0
13-15-00-B,0,2000,400,350,13,0,15,0,B,1,GARE18,280000000,Dynamique colis,0
13-15-00-C,0,2000,400,350,13,0,15,0,C,1,GARE18,280000000,Dynamique colis,0
13-15-01-A,0,2000,400,350,13,0,15,1,A,1,GARE18,280000000,Dynamique colis,0
13-15-01-B,0,2000,400,350,13,0,15,1,B,1,GARE18,280000000,Dynamique colis,0
13-15-01-C,0,2000,400,350,13,0,15,1,C,1,GARE18,280000000,Dynamique colis,0
13-15-02-A,0,2000,400,350,13,0,15,2,A,1,GARE18,280000000,Dynamique colis,0
13-15-02-B,0,2000,400,350,13,0,15,2,B,1,GARE18,280000000,Dynamique colis,0
13-15-02-C,0,2000,400,350,13,0,15,2,C,1,GARE18,280000000,Dynamique colis,0
13-15-03-A,0,2000,400,350,13,0,15,3,A,1,GARE18,280000000,Dynamique colis,0
13-15-03-B,0,2000,400,350,13,0,15,3,B,1,GARE18,280000000,Dynamique colis,0
13-15-03-C,0,2000,400,350,13,0,15,3,C,1,GARE18,280000000,Dynamique colis,0
13-16-00-A,0,2000,400,350,13,0,16,0,A,2,GARE18,280000000,Dynamique colis,0
13-16-00-B,0,2000,400,350,13,0,16,0,B,2,GARE18,280000000,Dynamique colis,0
13-16-00-C,0,2000,400,350,13,0,16,0,C,2,GARE18,280000000,Dynamique colis,0
13-16-01-A,0,2000,400,350,13,0,16,1,A,2,GARE18,280000000,Dynamique colis,0
13-16-01-B,0,2000,400,350,13,0,16,1,B,2,GARE18,280000000,Dynamique colis,0
13-16-01-C,0,2000,400,350,13,0,16,1,C,2,GARE18,280000000,Dynamique colis,0
13-16-01-D,0,2000,400,350,13,0,16,1,D,2,GARE18,280000000,Dynamique colis,0
13-16-02-A,0,2000,400,350,13,0,16,2,A,2,GARE18,280000000,Dynamique colis,0
13-16-02-B,0,2000,400,350,13,0,16,2,B,2,GARE18,280000000,Dynamique colis,0
13-16-02-C,0,2000,400,350,13,0,16,2,C,2,GARE18,280000000,Dynamique colis,0
13-17-00-A,0,2000,400,350,13,0,17,0,A,3,GARE18,280000000,Dynamique colis,0
13-17-00-B,0,2000,400,350,13,0,17,0,B,3,GARE18,280000000,Dynamique colis,0
13-17-00-C,0,2000,400,350,13,0,17,0,C,3,GARE18,280000000,Dynamique colis,0
13-17-01-A,0,2000,400,350,13,0,17,1,A,3,GARE18,280000000,Dynamique colis,0
13-17-01-B,0,2000,400,350,13,0,17,1,B,3,GARE18,280000000,Dynamique colis,0
13-17-02-A,0,2000,400,350,13,0,17,2,A,3,GARE18,280000000,Dynamique colis,0
13-17-02-B,0,2000,400,350,13,0,17,2,B,3,GARE18,280000000,Dynamique colis,0
13-17-02-C,0,2000,400,350,13,0,17,2,C,3,GARE18,280000000,Dynamique colis,0
13-18-00-A,0,2000,400,350,13,0,18,0,A,4,GARE18,280000000,Dynamique colis,0
13-18-00-B,0,2000,400,350,13,0,18,0,B,4,GARE18,280000000,Dynamique colis,0
13-18-00-C,0,2000,400,350,13,0,18,0,C,4,GARE18,280000000,Dynamique colis,0
13-18-01-A,0,2000,400,350,13,0,18,1,A,4,GARE18,280000000,Dynamique colis,0
13-18-01-B,0,2000,400,350,13,0,18,1,B,4,GARE18,280000000,Dynamique colis,0
13-18-01-C,0,2000,400,350,13,0,18,1,C,4,GARE18,280000000,Dynamique colis,0
13-18-02-A,0,2000,400,350,13,0,18,2,A,4,GARE18,280000000,Dynamique colis,0
13-18-02-B,0,2000,400,350,13,0,18,2,B,4,GARE18,280000000,Dynamique colis,0
13-18-02-C,0,2000,400,350,13,0,18,2,C,4,GARE18,280000000,Dynamique colis,0
13-19-00-A,0,2000,400,350,13,0,19,0,A,5,GARE18,280000000,Dynamique colis,0
13-19-00-B,0,2000,400,350,13,0,19,0,B,5,GARE18,280000000,Dynamique colis,0
13-19-00-C,0,2000,400,350,13,0,19,0,C,5,GARE18,280000000,Dynamique colis,0
13-19-01-A,0,2000,400,350,13,0,19,1,A,5,GARE18,280000000,Dynamique colis,0
13-19-01-B,0,2000,400,350,13,0,19,1,B,5,GARE18,280000000,Dynamique colis,0
13-19-01-C,0,2000,400,350,13,0,19,1,C,5,GARE18,280000000,Dynamique colis,0
13-19-02-A,0,2000,400,350,13,0,19,2,A,5,GARE18,280000000,Dynamique colis,0
13-19-02-B,0,2000,400,350,13,0,19,2,B,5,GARE18,280000000,Dynamique colis,0
13-19-02-C,0,2000,400,350,13,0,19,2,C,5,GARE18,280000000,Dynamique colis,0
13-20-00-A,0,2000,400,350,13,0,20,0,A,6,GARE18,280000000,Dynamique colis,0
13-20-00-B,0,2000,400,350,13,0,20,0,B,6,GARE18,280000000,Dynamique colis,0
13-20-00-C,0,2000,400,350,13,0,20,0,C,6,GARE18,280000000,Dynamique colis,0
13-20-01-A,0,2000,400,350,13,0,20,1,A,6,GARE18,280000000,Dynamique colis,0
13-20-01-B,0,2000,400,350,13,0,20,1,B,6,GARE18,280000000,Dynamique colis,0
13-20-01-C,0,2000,400,350,13,0,20,1,C,6,GARE18,280000000,Dynamique colis,0
13-20-02-A,0,2000,400,350,13,0,20,2,A,6,GARE18,280000000,Dynamique colis,0
13-20-02-B,0,2000,400,350,13,0,20,2,B,6,GARE18,280000000,Dynamique colis,0
13-20-02-C,0,2000,400,350,13,0,20,2,C,6,GARE18,280000000,Dynamique colis,0
13-21-00-A,0,2000,400,350,13,0,21,0,A,7,GARE18,280000000,Dynamique colis,0
13-21-00-B,0,2000,400,350,13,0,21,0,B,7,GARE18,280000000,Dynamique colis,0
13-21-01-A,0,2000,400,350,13,0,21,1,A,7,GARE18,280000000,Dynamique colis,0
13-21-01-B,0,2000,400,350,13,0,21,1,B,7,GARE18,280000000,Dynamique colis,0
13-21-01-C,0,2000,400,350,13,0,21,1,C,7,GARE18,280000000,Dynamique colis,0
13-21-02-A,0,2000,400,350,13,0,21,2,A,7,GARE18,280000000,Dynamique colis,0
13-21-02-B,0,2000,400,350,13,0,21,2,B,7,GARE18,280000000,Dynamique colis,0
13-21-02-C,0,2000,400,350,13,0,21,2,C,7,GARE18,280000000,Dynamique colis,0
13-22-01-A,0,2000,400,350,13,0,22,1,A,8,GARE18,280000000,Dynamique colis,0
13-22-01-B,0,2000,400,350,13,0,22,1,B,8,GARE18,280000000,Dynamique colis,0
13-22-01-C,0,2000,400,350,13,0,22,1,C,8,GARE18,280000000,Dynamique colis,0
13-22-02-A,0,2000,400,350,13,0,22,2,A,8,GARE18,280000000,Dynamique colis,0
13-22-02-B,0,2000,400,350,13,0,22,2,B,8,GARE18,280000000,Dynamique colis,0
13-22-02-C,0,2000,400,350,13,0,22,2,C,8,GARE18,280000000,Dynamique colis,0
13-23-01-A,0,2000,400,350,13,0,23,1,A,1,GARE19,280000000,Dynamique colis,0
13-23-01-B,0,2000,400,350,13,0,23,1,B,1,GARE19,280000000,Dynamique colis,0
13-23-01-C,0,2000,400,350,13,0,23,1,C,1,GARE19,280000000,Dynamique colis,0
13-23-02-A,0,2000,400,350,13,0,23,2,A,1,GARE19,280000000,Dynamique colis,0
13-23-02-B,0,2000,400,350,13,0,23,2,B,1,GARE19,280000000,Dynamique colis,0
13-23-02-C,0,2000,400,350,13,0,23,2,C,1,GARE19,280000000,Dynamique colis,0
13-24-00-A,0,2000,400,350,13,0,24,0,A,2,GARE19,280000000,Dynamique colis,0
13-24-00-B,0,2000,400,350,13,0,24,0,B,2,GARE19,280000000,Dynamique colis,0
13-24-00-C,0,2000,400,350,13,0,24,0,C,2,GARE19,280000000,Dynamique colis,0
13-24-01-A,0,2000,400,350,13,0,24,1,A,2,GARE19,280000000,Dynamique colis,0
13-24-01-B,0,2000,400,350,13,0,24,1,B,2,GARE19,280000000,Dynamique colis,0
13-24-01-C,0,2000,400,350,13,0,24,1,C,2,GARE19,280000000,Dynamique colis,0
13-24-02-A,0,2000,400,350,13,0,24,2,A,2,GARE19,280000000,Dynamique colis,0
13-24-02-B,0,2000,400,350,13,0,24,2,B,2,GARE19,280000000,Dynamique colis,0
13-24-02-C,0,2000,400,350,13,0,24,2,C,2,GARE19,280000000,Dynamique colis,0
13-25-00-A,0,2000,400,350,13,0,25,0,A,3,GARE19,280000000,Dynamique colis,0
13-25-00-B,0,2000,400,350,13,0,25,0,B,3,GARE19,280000000,Dynamique colis,0
13-25-00-C,0,2000,400,350,13,0,25,0,C,3,GARE19,280000000,Dynamique colis,0
13-25-01-A,0,2000,400,350,13,0,25,1,A,3,GARE19,280000000,Dynamique colis,0
13-25-01-B,0,2000,400,350,13,0,25,1,B,3,GARE19,280000000,Dynamique colis,0
13-25-01-C,0,2000,400,350,13,0,25,1,C,3,GARE19,280000000,Dynamique colis,0
13-25-02-A,0,2000,400,350,13,0,25,2,A,3,GARE19,280000000,Dynamique colis,0
13-25-02-B,0,2000,400,350,13,0,25,2,B,3,GARE19,280000000,Dynamique colis,0
13-25-02-C,0,2000,400,350,13,0,25,2,C,3,GARE19,280000000,Dynamique colis,0
13-26-00-B,0,2000,400,350,13,0,26,0,B,4,GARE19,280000000,Dynamique colis,0
13-26-00-C,0,2000,400,350,13,0,26,0,C,4,GARE19,280000000,Dynamique colis,0
13-26-01-A,0,2000,400,350,13,0,26,1,A,4,GARE19,280000000,Dynamique colis,0
13-26-01-B,0,2000,400,350,13,0,26,1,B,4,GARE19,280000000,Dynamique colis,0
13-26-01-C,0,2000,400,350,13,0,26,1,C,4,GARE19,280000000,Dynamique colis,0
13-26-02-A,0,2000,400,350,13,0,26,2,A,4,GARE19,280000000,Dynamique colis,0
13-26-02-B,0,2000,400,350,13,0,26,2,B,4,GARE19,280000000,Dynamique colis,0
13-26-02-C,0,2000,400,350,13,0,26,2,C,4,GARE19,280000000,Dynamique colis,0
13-27-00-A,0,2000,400,350,13,0,27,0,A,5,GARE19,280000000,Dynamique colis,0
13-27-00-B,0,2000,400,350,13,0,27,0,B,5,GARE19,280000000,Dynamique colis,0
13-27-00-C,0,2000,400,350,13,0,27,0,C,5,GARE19,280000000,Dynamique colis,0
13-27-01-A,0,2000,400,350,13,0,27,1,A,5,GARE19,280000000,Dynamique colis,0
13-27-01-B,0,2000,400,350,13,0,27,1,B,5,GARE19,280000000,Dynamique colis,0
13-27-01-C,0,2000,400,350,13,0,27,1,C,5,GARE19,280000000,Dynamique colis,0
13-27-02-A,0,2000,400,350,13,0,27,2,A,5,GARE19,280000000,Dynamique colis,0
13-27-02-B,0,2000,400,350,13,0,27,2,B,5,GARE19,280000000,Dynamique colis,0
13-27-02-C,0,2000,400,350,13,0,27,2,C,5,GARE19,280000000,Dynamique colis,0
13-28-00-A,0,2000,400,350,13,0,28,0,A,6,GARE19,280000000,Dynamique colis,0
13-28-00-B,0,2000,400,350,13,0,28,0,B,6,GARE19,280000000,Dynamique colis,0
13-28-00-C,0,2000,400,350,13,0,28,0,C,6,GARE19,280000000,Dynamique colis,0
13-28-01-A,0,2000,400,350,13,0,28,1,A,6,GARE19,280000000,Dynamique colis,0
13-28-01-B,0,2000,400,350,13,0,28,1,B,6,GARE19,280000000,Dynamique colis,0
13-28-01-C,0,2000,400,350,13,0,28,1,C,6,GARE19,280000000,Dynamique colis,0
13-28-02-A,0,2000,400,350,13,0,28,2,A,6,GARE19,280000000,Dynamique colis,0
13-28-02-B,0,2000,400,350,13,0,28,2,B,6,GARE19,280000000,Dynamique colis,0
13-28-02-C,0,2000,400,350,13,0,28,2,C,6,GARE19,280000000,Dynamique colis,0
13-29-00-A,0,2000,400,350,13,0,29,0,A,7,GARE19,280000000,Dynamique colis,0
13-29-00-B,0,2000,400,350,13,0,29,0,B,7,GARE19,280000000,Dynamique colis,0
13-29-00-C,0,2000,400,350,13,0,29,0,C,7,GARE19,280000000,Dynamique colis,0
13-29-01-A,0,2000,400,350,13,0,29,1,A,7,GARE19,280000000,Dynamique colis,0
13-29-01-B,0,2000,400,350,13,0,29,1,B,7,GARE19,280000000,Dynamique colis,0
13-29-01-C,0,2000,400,350,13,0,29,1,C,7,GARE19,280000000,Dynamique colis,0
13-29-02-A,0,2000,400,350,13,0,29,2,A,7,GARE19,280000000,Dynamique colis,0
13-29-02-B,0,2000,400,350,13,0,29,2,B,7,GARE19,280000000,Dynamique colis,0
13-29-02-C,0,2000,400,350,13,0,29,2,C,7,GARE19,280000000,Dynamique colis,0
13-30-00-A,0,2000,400,350,13,0,30,0,A,8,GARE19,280000000,Dynamique colis,0
13-30-00-B,0,2000,400,350,13,0,30,0,B,8,GARE19,280000000,Dynamique colis,0
13-30-00-C,0,2000,400,350,13,0,30,0,C,8,GARE19,280000000,Dynamique colis,0
13-30-01-A,0,2000,400,350,13,0,30,1,A,8,GARE19,280000000,Dynamique colis,0
13-30-01-B,0,2000,400,350,13,0,30,1,B,8,GARE19,280000000,Dynamique colis,0
13-30-01-C,0,2000,400,350,13,0,30,1,C,8,GARE19,280000000,Dynamique colis,0
13-30-02-A,0,2000,400,350,13,0,30,2,A,8,GARE19,280000000,Dynamique colis,0
13-30-02-B,0,2000,400,350,13,0,30,2,B,8,GARE19,280000000,Dynamique colis,0
13-30-02-C,0,2000,400,350,13,0,30,2,C,8,GARE19,280000000,Dynamique colis,0
13-30-03-A,0,2000,400,350,13,0,30,3,A,8,GARE19,280000000,Dynamique colis,0
13-30-03-B,0,2000,400,350,13,0,30,3,B,8,GARE19,280000000,Dynamique colis,0
13-30-03-C,0,2000,400,350,13,0,30,3,C,8,GARE19,280000000,Dynamique colis,0
13-31-00-A,0,2000,400,350,13,0,31,0,A,9,GARE19,280000000,Dynamique colis,0
13-31-00-B,0,2000,400,350,13,0,31,0,B,9,GARE19,280000000,Dynamique colis,0
13-31-00-C,0,2000,400,350,13,0,31,0,C,9,GARE19,280000000,Dynamique colis,0
13-31-01-A,0,2000,400,350,13,0,31,1,A,9,GARE19,280000000,Dynamique colis,0
13-31-01-B,0,2000,400,350,13,0,31,1,B,9,GARE19,280000000,Dynamique colis,0
13-31-01-C,0,2000,400,350,13,0,31,1,C,9,GARE19,280000000,Dynamique colis,0
13-31-02-A,0,2000,400,350,13,0,31,2,A,9,GARE19,280000000,Dynamique colis,0
13-31-02-B,0,2000,400,350,13,0,31,2,B,9,GARE19,280000000,Dynamique colis,0
13-31-02-C,0,2000,400,350,13,0,31,2,C,9,GARE19,280000000,Dynamique colis,0
13-31-03-A,0,2000,400,350,13,0,31,3,A,9,GARE19,280000000,Dynamique colis,0
13-31-03-B,0,2000,400,350,13,0,31,3,B,9,GARE19,280000000,Dynamique colis,0
13-31-03-C,0,2000,400,350,13,0,31,3,C,9,GARE19,280000000,Dynamique colis,0
13-32-00-A,0,2000,400,350,13,0,32,0,A,10,GARE19,280000000,Dynamique colis,0
13-32-00-B,0,2000,400,350,13,0,32,0,B,10,GARE19,280000000,Dynamique colis,0
13-32-00-C,0,2000,400,350,13,0,32,0,C,10,GARE19,280000000,Dynamique colis,0
13-32-01-A,0,2000,400,350,13,0,32,1,A,10,GARE19,280000000,Dynamique colis,0
13-32-01-B,0,2000,400,350,13,0,32,1,B,10,GARE19,280000000,Dynamique colis,0
13-32-01-C,0,2000,400,350,13,0,32,1,C,10,GARE19,280000000,Dynamique colis,0
13-32-02-A,0,2000,400,350,13,0,32,2,A,10,GARE19,280000000,Dynamique colis,0
13-32-02-B,0,2000,400,350,13,0,32,2,B,10,GARE19,280000000,Dynamique colis,0
13-32-02-C,0,2000,400,350,13,0,32,2,C,10,GARE19,280000000,Dynamique colis,0
13-32-03-A,0,2000,400,350,13,0,32,3,A,10,GARE19,280000000,Dynamique colis,0
13-32-03-B,0,2000,400,350,13,0,32,3,B,10,GARE19,280000000,Dynamique colis,0
13-32-03-C,0,2000,400,350,13,0,32,3,C,10,GARE19,280000000,Dynamique colis,0
14-05-05-A,0,2400,800,1000,14,0,5,5,A,1,GARE04,1920000000,Dynamique palettes (2),0
14-06-05-A,0,2400,800,1000,14,0,6,5,A,2,GARE04,1920000000,Dynamique palettes (2),0
14-07-05-A,0,2400,800,1000,14,0,7,5,A,3,GARE04,1920000000,Dynamique palettes (2),0
14-08-05-A,0,2400,800,1000,14,0,8,5,A,4,GARE04,1920000000,Dynamique palettes (2),0
14-09-05-A,0,2400,800,1000,14,0,9,5,A,5,GARE04,1920000000,Dynamique palettes (2),0
14-10-05-A,0,2400,800,1000,14,0,10,5,A,6,GARE04,1920000000,Dynamique palettes (2),0
14-11-05-A,0,2400,800,1000,14,0,11,5,A,7,GARE04,1920000000,Dynamique palettes (2),0
14-12-05-A,0,2400,800,1000,14,0,12,5,A,8,GARE04,1920000000,Dynamique palettes (2),0
14-13-05-A,0,2400,800,1000,14,0,13,5,A,1,GARE05,1920000000,Dynamique palettes (2),0
14-14-05-A,0,2400,800,1000,14,0,14,5,A,2,GARE05,1920000000,Dynamique palettes (2),0
14-15-05-A,0,2400,800,1000,14,0,15,5,A,3,GARE05,1920000000,Dynamique palettes (2),0
14-16-05-A,0,2400,800,1000,14,0,16,5,A,4,GARE05,1920000000,Dynamique palettes (2),0
14-17-05-A,0,2400,800,1000,14,0,17,5,A,5,GARE05,1920000000,Dynamique palettes (2),0
14-18-05-A,0,2400,800,1000,14,0,18,5,A,6,GARE05,1920000000,Dynamique palettes (2),0
14-19-05-A,0,2400,800,1000,14,0,19,5,A,7,GARE05,1920000000,Dynamique palettes (2),0
14-20-05-A,0,2400,800,1000,14,0,20,5,A,8,GARE05,1920000000,Dynamique palettes (2),0
14-22-05-A,0,2400,800,1000,14,0,22,5,A,1,GARE06,1920000000,Dynamique palettes (2),0
14-23-05-A,0,2400,800,1000,14,0,23,5,A,2,GARE06,1920000000,Dynamique palettes (2),0
14-24-05-A,0,2400,800,1000,14,0,24,5,A,3,GARE06,1920000000,Dynamique palettes (2),0
14-25-05-A,0,2400,800,1000,14,0,25,5,A,4,GARE06,1920000000,Dynamique palettes (2),0
14-26-05-A,0,2400,800,1000,14,0,26,5,A,5,GARE06,1920000000,Dynamique palettes (2),0
14-27-05-A,0,2400,800,1000,14,0,27,5,A,6,GARE06,1920000000,Dynamique palettes (2),0
14-28-05-A,0,2400,800,1000,14,0,28,5,A,7,GARE06,1920000000,Dynamique palettes (2),0
14-29-05-A,0,2400,800,1000,14,0,29,5,A,1,GARE07,1920000000,Dynamique palettes (2),0
14-30-05-A,0,2400,800,1000,14,0,30,5,A,2,GARE07,1920000000,Dynamique palettes (2),0
14-31-05-A,0,2400,800,1000,14,0,31,5,A,3,GARE07,1920000000,Dynamique palettes (2),0
14-32-05-A,0,2400,800,1000,14,0,32,5,A,4,GARE07,1920000000,Dynamique palettes (2),0
14-33-05-A,0,2400,800,1000,14,0,33,5,A,5,GARE07,1920000000,Dynamique palettes (2),0
14-34-05-A,0,2400,800,1000,14,0,34,5,A,6,GARE07,1920000000,Dynamique palettes (2),0
14-35-05-A,0,2400,800,1000,14,0,35,5,A,7,GARE07,1920000000,Dynamique palettes (2),0
15-01-05-A,0,2400,800,1000,15,0,1,5,A,1,GARE16,1920000000,Dynamique palettes (2),0
15-02-05-A,0,2400,800,1000,15,0,2,5,A,2,GARE16,1920000000,Dynamique palettes (2),0
15-03-05-A,0,2400,800,1000,15,0,3,5,A,3,GARE16,1920000000,Dynamique palettes (2),0
15-04-05-A,0,2400,800,1000,15,0,4,5,A,4,GARE16,1920000000,Dynamique palettes (2),0
15-05-05-A,0,2400,800,1000,15,0,5,5,A,5,GARE16,1920000000,Dynamique palettes (2),0
15-06-05-A,0,2400,800,1000,15,0,6,5,A,6,GARE16,1920000000,Dynamique palettes (2),0
15-07-05-A,0,2400,800,1000,15,0,7,5,A,1,GARE17,1920000000,Dynamique palettes (2),0
