,index,ID_Product,ID_OP,ID_COLIS,CLIENT,QTE_COLISEE,ID_GARE,DATE_LIVRAISON,TYPE_OP,CODE_BARRE,PREP
2781,1705,2117994,343046785,1,538456368,2,GARE23,01/12/2021,UNIT,BK-05-04-C,detail
2782,1706,2075551,343046783,1,538456371,2,GARE03,01/12/2021,UNIT,48-03-09-A,detail
2783,1707,2223709,343046782,1,538456364,2,GARE23,01/12/2021,UNIT,BD-02-02-B,detail
2784,1708,2270762,343046781,1,538455900,4,GARE03,01/12/2021,UNIT,48-27-15-A,detail
2785,1709,230519,343046788,1,538438182,2,GARE17,01/12/2021,UNIT,13-11-00-B,detail
2786,1710,2125899,343046796,1,538456332,2,GARE02,01/12/2021,UNIT,46-01-00-A,detail
2787,1711,2061199,343046667,1,538456344,2,GARE17,01/12/2021,UNIT,13-08-00-A,detail
2788,1712,409180,343046425,1,538456272,8,GARE24,01/12/2021,UNIT,CH-01-04-C,detail
2789,1713,2112619,343046418,1,538456312,2,GARE20,01/12/2021,UNIT,AE-04-04-B,detail
2790,1714,2184483,343046663,1,538456343,4,GARE24,01/12/2021,UNIT,CL-03-02-A,detail
2791,1715,219559,343046651,1,538445687,16,GARE23,01/12/2021,UNIT,BH-02-04-C,detail
2792,1716,2222126,343046930,1,538456386,1,GARE08,01/12/2021,UNIT,20-34-06-A,detail
2793,1717,385448,343046934,1,538456380,1,GARE02,01/12/2021,UNIT,45-05-03-B,detail
2794,1718,406473,343046933,1,538449955,12,GARE01,01/12/2021,UNIT,42-09-01-D,detail
2795,1719,2039059,343047087,1,538455337,3,GARE20,01/12/2021,UNIT,AA-04-02-B,detail
2796,1720,2039056,343047087,1,538455337,2,GARE20,01/12/2021,UNIT,AB-01-06-D,detail
2797,1721,2039055,343047087,1,538455337,2,GARE20,01/12/2021,UNIT,AD-03-05-D,detail
2798,1722,2071115,343047081,1,538446926,2,GARE03,01/12/2021,UNIT,48-05-11-A,detail
2799,1723,2223948,343047078,1,538446859,2,GARE24,01/12/2021,UNIT,CE-05-02-B,detail
2800,1724,2227486,343047077,1,538442152,8,GARE24,01/12/2021,UNIT,CM-04-05-B,detail
2801,1725,373319,343047076,1,538441042,1,GARE03,01/12/2021,UNIT,48-06-33-A,detail
2802,1726,412690,343047068,1,31177779,4,GARE22,01/12/2021,UNIT,50-05-01-A,detail
2803,1701,2116656,343047289,1,538456525,1,GARE23,01/12/2021,UNIT,BC-04-04-B,detail
2804,1699,2076476,343047299,1,538456537,5,GARE24,01/12/2021,UNIT,CE-04-05-D,detail
2805,1698,207323,343047280,1,538456067,2,GARE20,01/12/2021,UNIT,AD-02-05-C,detail
2806,1697,2216124,343047280,1,538456067,1,GARE24,01/12/2021,UNIT,CE-04-05-B,detail
2807,1673,2099353,343047262,1,538442893,1,GARE03,01/12/2021,UNIT,48-32-18-A,detail
2808,1672,435013,343047263,1,538443253,7,GARE03,01/12/2021,UNIT,48-32-12-A,detail
2809,1786,2296066,343047993,1,538456624,1,GARE20,01/12/2021,UNIT,AC-04-05-D,detail
2810,1674,207137,343047255,1,538435343,3,GARE03,01/12/2021,UNIT,48-04-21-A,detail
2811,1675,2261162,343047186,1,638186622,1,GARE10,01/12/2021,UNIT,20-08-06-C,detail
2812,1676,285718,343047174,1,638186621,4,GARE18,01/12/2021,UNIT,13-22-02-A,detail
2813,1677,2004173,343047139,1,538456465,6,GARE19,01/12/2021,UNIT,13-26-01-B,detail
2814,1678,2122277,343047109,1,538456475,1,GARE24,01/12/2021,UNIT,CD-04-01-A,detail
2815,1679,315735,343047087,1,538455337,1,GARE23,01/12/2021,UNIT,BD-04-04-C,detail
2816,1680,315732,343047087,1,538455337,1,GARE23,01/12/2021,UNIT,BF-04-04-B,detail
2817,1681,315731,343047087,1,538455337,2,GARE24,01/12/2021,UNIT,CD-05-05-B,detail
2818,1682,314685,343047108,1,538456473,2,GARE01,01/12/2021,UNIT,41-09-04-E,detail
2819,1727,2004172,343046876,1,538456382,1,GARE01,01/12/2021,UNIT,41-07-03-B,detail
2820,1683,258016,343047107,1,538456470,5,GARE01,01/12/2021,UNIT,41-01-01-D,detail
2821,1685,2215808,343047105,1,538456467,1,GARE24,01/12/2021,UNIT,CL-01-05-B,detail
2822,1686,2223879,343047507,1,538456193,8,GARE01,01/12/2021,UNIT,42-07-02-A,detail
2823,1687,236121,343047502,1,538456583,1,GARE20,01/12/2021,UNIT,AA-03-02-C,detail
2824,1688,2168893,343047502,1,538456583,1,GARE20,01/12/2021,UNIT,AK-02-03-B,detail
2825,1689,2159209,343047502,1,538456583,1,GARE23,01/12/2021,UNIT,BF-03-05-C,detail
2826,1690,2233865,343047500,1,538456586,1,GARE19,01/12/2021,UNIT,13-30-00-C,detail
2827,1691,2071134,343047513,1,538456581,2,GARE20,01/12/2021,UNIT,AB-02-01-A,detail
2828,1692,2105895,343047512,1,538456587,1,GARE01,01/12/2021,UNIT,41-07-02-C,detail
2829,1693,2065448,343047284,1,538456514,1,GARE23,01/12/2021,UNIT,BZ-01-05-B,detail
2830,1694,2242011,343047286,1,538456508,1,GARE24,01/12/2021,UNIT,CN-01-01-C,detail
2831,1695,2158260,343047302,1,538456552,1,GARE24,01/12/2021,UNIT,CN-02-04-A,detail
2832,1696,2051839,343047283,1,538456513,1,GARE20,01/12/2021,UNIT,AD-02-04-B,detail
2833,1684,2215810,343047105,1,538456467,1,GARE24,01/12/2021,UNIT,CC-01-05-A,detail
2834,1728,2237444,343046880,1,538456385,1,GARE01,01/12/2021,UNIT,41-05-03-D,detail
2835,1700,2113313,343047292,1,538456527,3,GARE23,01/12/2021,UNIT,BJ-03-01-A,detail
2836,1730,2194689,343046917,1,538456425,1,GARE03,01/12/2021,UNIT,48-15-11-A,detail
2837,1759,2104234,343048685,1,538456937,1,GARE02,01/12/2021,UNIT,DB-06-01-A,detail
2838,1760,2184536,343048684,1,538456932,1,GARE23,01/12/2021,UNIT,BC-03-04-B,detail
2839,1761,2184477,343048684,1,538456932,1,GARE23,01/12/2021,UNIT,BG-05-04-B,detail
2840,1762,2116763,343048682,1,538456943,1,GARE20,01/12/2021,UNIT,AA-04-01-A,detail
2841,1763,2018135,343048660,1,538439725,4,GARE03,01/12/2021,UNIT,48-02-32-A,detail
2842,1764,2223890,343048594,1,538456911,1,GARE01,01/12/2021,UNIT,41-09-01-D,detail
2843,1765,2184552,343048599,1,538456916,2,GARE20,01/12/2021,UNIT,AH-03-02-A,detail
2844,1766,416747,343048621,1,538456901,1,GARE01,01/12/2021,UNIT,42-06-02-E,detail
2845,1767,2184530,343048600,1,538456919,1,GARE24,01/12/2021,UNIT,CF-03-04-A,detail
2846,1768,2223888,343047740,1,538456687,24,GARE01,01/12/2021,UNIT,41-06-03-B,detail
2847,1769,2033438,343047747,1,538456591,1,GARE03,01/12/2021,UNIT,48-04-17-A,detail
2848,1771,2004217,343047755,1,538456664,1,GARE23,01/12/2021,UNIT,BB-02-02-B,detail
2849,1758,2048125,343048666,1,538449955,2,GARE21,01/12/2021,UNIT,50-02-00-A,detail
2850,1772,2223843,343047768,1,538456710,1,GARE20,01/12/2021,UNIT,AH-02-02-B,detail
2851,1774,274944,343047766,1,538456707,4,GARE02,01/12/2021,UNIT,45-06-01-D,detail
2852,1775,416739,343047762,1,538456679,1,GARE23,01/12/2021,UNIT,BH-01-02-A,detail
2853,1776,271959,343047528,1,538456625,18,GARE23,01/12/2021,UNIT,BE-03-03-B,detail
2854,1777,2159241,343047544,1,538456645,1,GARE23,01/12/2021,UNIT,BD-01-05-C,detail
2855,1778,274087,343047545,1,538456594,2,GARE01,01/12/2021,UNIT,41-06-04-D,detail
2856,1779,435770,343047733,1,31178147,1,GARE20,01/12/2021,UNIT,AA-01-03-B,detail
2857,1780,2228998,343047733,1,31178147,1,GARE02,01/12/2021,UNIT,DA-05-05-A,detail
2858,1781,2200056,343047733,1,31178147,1,GARE24,01/12/2021,UNIT,CM-05-03-B,detail
2859,1729,49147,343046918,1,538456434,1,GARE03,01/12/2021,UNIT,48-20-02-A,detail
2860,1782,2183224,343047733,1,31178147,1,GARE03,01/12/2021,UNIT,48-25-06-A,detail
2861,1783,2048481,343047770,1,538456553,1,GARE24,01/12/2021,UNIT,CF-03-01-A,detail
2862,1784,2122460,343047994,1,538456728,1,GARE23,01/12/2021,UNIT,BH-04-02-A,detail
2863,1773,2136479,343047767,1,538456698,1,GARE20,01/12/2021,UNIT,AD-04-02-B,detail
2864,1757,2184545,343048671,1,538456132,1,GARE20,01/12/2021,UNIT,AF-03-03-A,detail
2865,1770,260367,343047754,1,538456660,3,GARE06,01/12/2021,UNIT,12-30-01-A,detail
2866,1756,83241,343048671,1,538456132,1,GARE23,01/12/2021,UNIT,BJ-03-03-A,detail
2867,1731,2218260,343046898,1,538456418,2,GARE03,01/12/2021,UNIT,48-08-31-A,detail
2868,1732,2122284,343046892,1,538456408,1,GARE24,01/12/2021,UNIT,CE-01-03-B,detail
2869,1734,2194682,343046882,1,538456393,1,GARE20,01/12/2021,UNIT,AB-04-04-D,detail
2870,1735,283512,343048265,1,538436734,1,GARE18,01/12/2021,UNIT,13-17-01-B,detail
2871,1736,2287620,343048224,1,538456847,1,GARE01,01/12/2021,UNIT,41-08-02-B,detail
2872,1737,2118000,343048219,1,538456763,2,GARE20,01/12/2021,UNIT,AF-04-04-A,detail
2873,1738,203854,343048214,1,538456815,1,GARE19,01/12/2021,UNIT,13-28-00-B,detail
2874,1739,2172931,343048581,1,538455651,10,GARE21,01/12/2021,UNIT,50-01-00-B,detail
2875,1740,2185573,343048343,1,538456866,1,GARE23,01/12/2021,UNIT,BC-03-05-A,detail
2876,1741,285724,343048340,1,538456870,1,GARE16,01/12/2021,UNIT,13-02-00-A,detail
2877,1742,336552,343048273,1,538456791,2,GARE20,01/12/2021,UNIT,AA-04-02-A,detail
2878,1743,2157728,343048208,1,538456810,3,GARE23,01/12/2021,UNIT,BG-01-05-C,detail
2879,1733,2280102,343046885,1,538456405,1,GARE03,01/12/2021,UNIT,48-13-10-A,detail
2880,1752,409196,343048676,1,538456618,10,GARE20,01/12/2021,UNIT,AF-01-04-C,detail
2881,1755,7267,343048662,1,538440974,3,GARE03,01/12/2021,UNIT,48-02-08-A,detail
2882,1744,2267008,343048058,1,538456786,30,GARE12,01/12/2021,UNIT,19-23-06-C,detail
2883,1753,369692,343048676,1,538456618,2,GARE23,01/12/2021,UNIT,BE-05-02-B,detail
2884,1751,2270473,343047521,1,538456603,2,GARE15,01/12/2021,UNIT,21-05-06-C,detail
2885,1750,2103181,343048585,1,538456874,1,GARE03,01/12/2021,UNIT,48-05-32-A,detail
2886,1754,41059,343048674,1,538456924,1,GARE03,01/12/2021,UNIT,48-11-04-A,detail
2887,1748,285721,343048200,1,538456715,5,GARE01,01/12/2021,UNIT,41-06-04-B,detail
2888,1747,2184518,343048205,1,538456808,1,GARE07,01/12/2021,UNIT,12-32-01-B,detail
2889,1746,2261145,343048207,1,538456811,1,GARE20,01/12/2021,UNIT,AC-03-03-A,detail
2890,1745,295412,343048207,1,538456811,1,GARE03,01/12/2021,UNIT,48-09-06-A,detail
2891,1749,2224289,343048195,1,538443733,2,GARE03,01/12/2021,UNIT,48-27-02-A,detail
2892,757,216703,343056850,1,538457647,6,GARE05,02/12/2021,UNIT,12-22-02-B,detail
2893,754,2305502,343056857,1,538457651,1,GARE18,02/12/2021,UNIT,13-20-00-B,detail
2894,755,2305503,343056857,1,538457651,4,GARE18,02/12/2021,UNIT,13-19-00-C,detail
2895,756,216704,343056850,1,538457647,4,GARE04,02/12/2021,UNIT,12-13-01-C,detail
2896,764,2159254,343057049,1,538457310,1,GARE19,02/12/2021,UNIT,13-30-03-A,detail
2897,761,2100955,343057050,1,538457777,12,GARE13,02/12/2021,UNIT,21-20-05-A,detail
2898,759,2022050,343056849,1,538457649,1,GARE23,02/12/2021,UNIT,BE-01-02-A,detail
2899,760,2022049,343056849,1,538457649,1,GARE07,02/12/2021,UNIT,12-32-01-A,detail
2900,753,2184512,343056857,1,538457651,2,GARE04,02/12/2021,UNIT,12-14-01-A,detail
2901,762,2199454,343057051,1,538457768,1,GARE02,02/12/2021,UNIT,45-08-02-E,detail
2902,763,2159257,343057049,1,538457310,1,GARE19,02/12/2021,UNIT,13-27-00-A,detail
2903,758,2022052,343056849,1,538457649,1,GARE07,02/12/2021,UNIT,12-31-01-C,detail
2904,752,2079917,343056857,1,538457651,1,GARE17,02/12/2021,UNIT,15-10-05-A,detail
2905,747,2022042,343056849,1,538457649,1,GARE23,02/12/2021,UNIT,BB-02-03-B,detail
2906,750,2022008,343056857,1,538457651,1,GARE09,02/12/2021,UNIT,18-27-06-A,detail
2907,749,2079799,343056857,1,538457651,1,GARE19,02/12/2021,UNIT,13-24-01-B,detail
2908,748,423870,343056858,1,538457686,2,GARE21,02/12/2021,UNIT,50-01-01-C,detail
2909,737,2154718,343056844,1,538457650,1,GARE20,02/12/2021,UNIT,AC-01-04-C,detail
2910,746,2261156,343056805,1,538457643,10,GARE20,02/12/2021,UNIT,AD-03-02-B,detail
2911,745,2261171,343056805,1,538457643,5,GARE09,02/12/2021,UNIT,18-25-06-C,detail
2912,744,2042043,343056806,1,538457639,1,GARE05,02/12/2021,UNIT,12-17-02-C,detail
2913,743,2042329,343056806,1,538457639,1,GARE20,02/12/2021,UNIT,AA-04-03-C,detail
2914,742,2115936,343056806,1,538457639,1,GARE01,02/12/2021,UNIT,41-01-04-F,detail
2915,738,2223929,343056847,1,538457627,8,GARE24,02/12/2021,UNIT,CJ-04-03-B,detail
2916,741,2126019,343056806,1,538457639,1,GARE24,02/12/2021,UNIT,CD-01-05-C,detail
2917,740,2147810,343056806,1,538457639,1,GARE20,02/12/2021,UNIT,AD-03-05-C,detail
2918,739,2147811,343056806,1,538457639,1,GARE20,02/12/2021,UNIT,AE-01-03-A,detail
2919,751,2022045,343056849,1,538457649,1,GARE04,02/12/2021,UNIT,12-06-01-B,detail
2920,765,2159247,343057049,1,538457310,1,GARE01,02/12/2021,UNIT,42-09-04-C,detail
2921,790,416483,343056968,1,538457728,4,GARE22,02/12/2021,UNIT,50-06-01-F,detail
2922,767,2069909,343057049,1,538457310,1,GARE24,02/12/2021,UNIT,CK-03-05-B,detail
2923,793,2076500,343056963,1,538457715,1,GARE23,02/12/2021,UNIT,BG-03-05-A,detail
2924,735,2022041,343056849,1,538457649,1,GARE06,02/12/2021,UNIT,12-29-02-A,detail
2925,794,2076287,343056963,1,538457715,2,GARE23,02/12/2021,UNIT,BH-02-05-A,detail
2926,792,237744,343056964,1,538457718,1,GARE20,02/12/2021,UNIT,AA-04-04-D,detail
2927,791,2184852,343056967,1,538457727,1,GARE01,02/12/2021,UNIT,41-02-04-E,detail
2928,789,2118705,343056969,1,538457726,2,GARE07,02/12/2021,UNIT,12-34-01-A,detail
2929,788,2150735,343056969,1,538457726,4,GARE10,02/12/2021,UNIT,20-13-05-A,detail
2930,787,2224205,343056969,1,538457726,1,GARE24,02/12/2021,UNIT,CJ-03-01-B,detail
2931,786,2224277,343056969,1,538457726,1,GARE24,02/12/2021,UNIT,CD-02-04-C,detail
2932,785,2224279,343056969,1,538457726,1,GARE03,02/12/2021,UNIT,48-26-15-A,detail
2933,784,2184304,343056972,1,538457738,1,GARE20,02/12/2021,UNIT,AF-04-04-C,detail
2934,783,2039126,343057061,1,538457778,2,GARE20,02/12/2021,UNIT,AC-04-06-E,detail
2935,782,409191,343057061,1,538457778,6,GARE11,02/12/2021,UNIT,18-09-06-A,detail
2936,781,315746,343057061,1,538457778,2,GARE24,02/12/2021,UNIT,CC-04-03-A,detail
2937,780,315744,343057061,1,538457778,2,GARE24,02/12/2021,UNIT,CC-02-01-A,detail
2938,779,2077172,343057061,1,538457778,4,GARE20,02/12/2021,UNIT,AB-03-04-B,detail
2939,778,2072890,343057061,1,538457778,2,GARE20,02/12/2021,UNIT,AD-02-02-B,detail
2940,777,2070389,343057061,1,538457778,1,GARE08,02/12/2021,UNIT,20-31-06-B,detail
2941,776,206500,343057061,1,538457778,3,GARE02,02/12/2021,UNIT,DB-03-03-A,detail
2942,775,2004125,343056960,1,538457705,2,GARE13,02/12/2021,UNIT,21-21-05-A,detail
2943,774,369655,343057051,1,538457768,1,GARE02,02/12/2021,UNIT,45-01-03-C,detail
2944,773,2199456,343057051,1,538457768,4,GARE02,02/12/2021,UNIT,45-05-02-D,detail
2945,772,2216109,343057047,1,538457770,1,GARE23,02/12/2021,UNIT,BH-01-05-C,detail
2946,771,2216112,343057047,1,538457770,1,GARE24,02/12/2021,UNIT,CM-05-05-C,detail
2947,770,2057803,343057049,1,538457310,5,GARE19,02/12/2021,UNIT,13-28-01-B,detail
2948,769,2069900,343057049,1,538457310,1,GARE24,02/12/2021,UNIT,CH-01-05-B,detail
2949,768,2069906,343057049,1,538457310,1,GARE02,02/12/2021,UNIT,45-05-04-E,detail
2950,766,2139630,343057049,1,538457310,1,GARE02,02/12/2021,UNIT,DA-01-04-A,detail
2951,734,2288758,343056842,1,538457626,1,GARE04,02/12/2021,UNIT,12-10-00-C,detail
2952,678,2004204,343057370,1,538458008,6,GARE16,02/12/2021,UNIT,13-01-01-A,detail
2953,732,2119775,343056828,1,538457624,2,GARE01,02/12/2021,UNIT,41-04-03-E,detail
2954,699,2004160,343057306,1,538457966,1,GARE05,02/12/2021,UNIT,12-20-01-B,detail
2955,698,2223851,343057306,1,538457966,1,GARE01,02/12/2021,UNIT,42-08-03-B,detail
2956,697,2222543,343057257,1,538457907,20,GARE04,02/12/2021,UNIT,12-14-02-A,detail
2957,696,237311,343057257,1,538457907,10,GARE19,02/12/2021,UNIT,15-31-05-A,detail
2958,695,2310400,343057258,1,538457902,1,GARE20,02/12/2021,UNIT,AE-04-05-B,detail
2959,694,2310808,343057258,1,538457902,1,GARE01,02/12/2021,UNIT,41-01-04-E,detail
2960,693,2122219,343057261,1,538457908,9,GARE24,02/12/2021,UNIT,CE-01-01-B,detail
2961,692,2232608,343057270,1,538457914,2,GARE02,02/12/2021,UNIT,DC-01-02-A,detail
2962,691,2232598,343057270,1,538457914,2,GARE02,02/12/2021,UNIT,DC-04-02-A,detail
2963,690,2281843,343057262,1,538457909,10,GARE01,02/12/2021,UNIT,41-08-01-B,detail
2964,689,2142706,343057262,1,538457909,1,GARE21,02/12/2021,UNIT,50-00-01-B,detail
2965,688,2101047,343057262,1,538457909,1,GARE01,02/12/2021,UNIT,41-02-04-F,detail
2966,687,2077176,343057308,1,538457974,10,GARE20,02/12/2021,UNIT,AB-02-02-B,detail
2967,700,2105866,343057304,1,538457964,2,GARE02,02/12/2021,UNIT,45-02-03-B,detail
2968,686,2127890,343057358,1,538455297,1,GARE02,02/12/2021,UNIT,45-01-01-C,detail
2969,684,2237088,343057358,1,538455297,1,GARE01,02/12/2021,UNIT,41-01-02-D,detail
2970,683,409205,343057360,1,538457987,4,GARE09,02/12/2021,UNIT,18-31-06-B,detail
2971,682,2121386,343057361,1,538457998,2,GARE21,02/12/2021,UNIT,50-04-02-B,detail
2972,681,418762,343057371,1,538458006,1,GARE16,02/12/2021,UNIT,13-02-02-C,detail
2973,680,332076,343057370,1,538458008,1,GARE04,02/12/2021,UNIT,12-06-02-C,detail
2974,679,2004221,343057370,1,538458008,8,GARE02,02/12/2021,UNIT,45-08-03-F,detail
2975,677,230517,343057369,1,538457943,3,GARE18,02/12/2021,UNIT,13-20-02-A,detail
2976,676,282288,343057368,1,538458009,1,GARE13,02/12/2021,UNIT,21-21-06-A,detail
2977,675,282286,343057368,1,538458009,1,GARE18,02/12/2021,UNIT,13-22-01-B,detail
2978,674,282311,343057366,1,538458000,1,GARE19,02/12/2021,UNIT,13-32-03-C,detail
2979,673,2279739,343057365,1,538457989,1,GARE03,02/12/2021,UNIT,48-32-16-A,detail
2980,795,2076284,343056963,1,538457715,2,GARE24,02/12/2021,UNIT,CF-02-05-B,detail
2981,672,2159206,343057252,1,538457885,1,GARE23,02/12/2021,UNIT,BC-01-05-C,detail
2982,685,2223835,343057358,1,538455297,1,GARE02,02/12/2021,UNIT,45-02-03-C,detail
2983,733,2120653,343056828,1,538457624,1,GARE20,02/12/2021,UNIT,AA-04-04-B,detail
2984,701,2223933,343057302,1,538456530,4,GARE01,02/12/2021,UNIT,41-07-01-F,detail
2985,703,2261205,343057298,1,538457981,2,GARE02,02/12/2021,UNIT,45-07-04-B,detail
2986,731,2094451,343056828,1,538457624,1,GARE20,02/12/2021,UNIT,AC-02-03-B,detail
2987,730,2122285,343056871,1,538457193,2,GARE06,02/12/2021,UNIT,12-25-02-A,detail
2988,729,2206745,343056871,1,538457193,2,GARE11,02/12/2021,UNIT,18-15-06-B,detail
2989,728,2207028,343056871,1,538457193,2,GARE17,02/12/2021,UNIT,13-13-02-C,detail
2990,727,409189,343056871,1,538457193,2,GARE12,02/12/2021,UNIT,19-24-06-B,detail
2991,726,2185135,343056959,1,538457706,1,GARE02,02/12/2021,UNIT,DC-01-01-A,detail
2992,725,282188,343056958,1,538457714,1,GARE20,02/12/2021,UNIT,AA-02-04-C,detail
2993,724,282295,343056957,1,538457184,1,GARE24,02/12/2021,UNIT,CC-04-03-B,detail
2994,723,2006089,343056956,1,538457700,1,GARE05,02/12/2021,UNIT,12-22-03-C,detail
2995,722,2122283,343056871,1,538457193,2,GARE24,02/12/2021,UNIT,CJ-01-02-B,detail
2996,721,2091367,343056954,1,538457751,10,GARE01,02/12/2021,UNIT,41-01-03-B,detail
2997,720,2279737,343056879,1,638187310,1,GARE20,02/12/2021,UNIT,AF-04-05-A,detail
2998,719,2091363,343056954,1,538457751,10,GARE23,02/12/2021,UNIT,BJ-02-03-A,detail
2999,702,2258603,343057300,1,538457967,3,GARE20,02/12/2021,UNIT,AC-02-06-D,detail
3000,718,2120427,343056871,1,538457193,2,GARE24,02/12/2021,UNIT,CF-01-02-A,detail
3001,716,2238552,343056860,1,538457658,1,GARE19,02/12/2021,UNIT,13-23-02-C,detail
3002,715,2022044,343056861,1,538457682,2,GARE07,02/12/2021,UNIT,12-32-01-C,detail
3003,714,2206617,343056862,1,538457685,2,GARE11,02/12/2021,UNIT,18-16-06-B,detail
3004,713,2070395,343056871,1,538457193,1,GARE20,02/12/2021,UNIT,AB-02-01-C,detail
3005,712,1952,343056871,1,538457193,1,GARE23,02/12/2021,UNIT,BE-04-04-A,detail
3006,711,326043,343056869,1,538457573,5,GARE24,02/12/2021,UNIT,CE-04-04-B,detail
3007,710,335506,343057062,1,538457801,2,GARE18,02/12/2021,UNIT,13-22-02-C,detail
3008,709,2154917,343057278,1,538457927,2,GARE20,02/12/2021,UNIT,AC-03-06-E,detail
3009,708,2222125,343057280,1,538457936,3,GARE20,02/12/2021,UNIT,AD-04-03-C,detail
3010,707,2154907,343055827,1,538457336,1,GARE03,02/12/2021,UNIT,48-05-40-A,detail
3011,706,411207,343057286,1,538457953,1,GARE19,02/12/2021,UNIT,13-28-02-A,detail
3012,705,2079911,343057289,1,538457956,3,GARE02,02/12/2021,UNIT,45-02-03-D,detail
3013,704,2261199,343057298,1,538457981,2,GARE03,02/12/2021,UNIT,48-23-06-A,detail
3014,717,2207451,343056860,1,538457658,1,GARE19,02/12/2021,UNIT,13-29-02-A,detail
3015,796,409207,343056975,1,538457758,2,GARE16,02/12/2021,UNIT,13-06-02-A,detail
3016,913,416742,343055801,1,538457284,1,GARE20,02/12/2021,UNIT,AF-01-02-B,detail
3017,798,2037959,343057042,1,538457537,5,GARE19,02/12/2021,UNIT,13-26-02-A,detail
3018,893,2118046,343055695,1,538456997,1,GARE14,02/12/2021,UNIT,19-07-06-B,detail
3019,892,2154909,343055695,1,538456997,1,GARE03,02/12/2021,UNIT,48-05-23-A,detail
3020,891,2105896,343055698,1,538457004,1,GARE01,02/12/2021,UNIT,42-06-03-B,detail
3021,890,2105869,343055698,1,538457004,16,GARE01,02/12/2021,UNIT,42-07-03-D,detail
3022,889,423859,343055696,1,538457009,8,GARE16,02/12/2021,UNIT,13-02-01-A,detail
3023,888,304931,343055695,1,538456997,1,GARE20,02/12/2021,UNIT,AB-01-03-A,detail
3024,887,304927,343055695,1,538456997,1,GARE12,02/12/2021,UNIT,19-20-06-A,detail
3025,886,304923,343055695,1,538456997,1,GARE12,02/12/2021,UNIT,19-21-06-A,detail
3026,885,304916,343055695,1,538456997,1,GARE12,02/12/2021,UNIT,19-19-06-A,detail
3027,884,304910,343055695,1,538456997,1,GARE20,02/12/2021,UNIT,AB-02-01-E,detail
3028,883,2159259,343055718,1,538457065,4,GARE23,02/12/2021,UNIT,BB-05-05-C,detail
3029,881,378683,343055739,1,538457142,3,GARE16,02/12/2021,UNIT,13-04-02-B,detail
3030,880,304988,343055740,1,538457152,1,GARE22,02/12/2021,UNIT,51-05-05-B,detail
3031,894,58531,343055694,1,538456989,2,GARE24,02/12/2021,UNIT,CD-04-02-A,detail
3032,879,2039195,343055742,1,538457170,5,GARE17,02/12/2021,UNIT,13-10-02-A,detail
3033,877,2105859,343055749,1,538457181,2,GARE19,02/12/2021,UNIT,15-30-05-A,detail
3034,876,423860,343055752,1,538457198,2,GARE06,02/12/2021,UNIT,12-28-01-C,detail
3035,875,202341,343055752,1,538457198,4,GARE07,02/12/2021,UNIT,12-35-02-B,detail
3036,874,2120431,343055736,1,538457136,1,GARE02,02/12/2021,UNIT,DA-02-03-A,detail
3037,873,418778,343055720,1,538457066,3,GARE01,02/12/2021,UNIT,41-01-01-C,detail
3038,872,260349,343055722,1,538457074,15,GARE16,02/12/2021,UNIT,13-03-01-A,detail
3039,871,2159085,343055733,1,538457110,2,GARE23,02/12/2021,UNIT,BH-03-05-B,detail
3040,870,2139596,343055733,1,538457110,1,GARE02,02/12/2021,UNIT,DA-04-04-A,detail
3041,869,409177,343055731,1,538457112,3,GARE17,02/12/2021,UNIT,13-14-02-C,detail
3042,868,2150709,343055731,1,538457112,2,GARE02,02/12/2021,UNIT,45-02-03-A,detail
3043,867,437867,338835876,1,698223589,1,GARE05,02/12/2021,UNIT,12-22-00-B,detail
3044,866,2161954,338835869,1,698058301,1,GARE09,02/12/2021,UNIT,18-28-05-A,detail
3045,865,337295,338835942,1,698223956,1,GARE04,02/12/2021,UNIT,12-07-00-A,detail
3046,878,2046162,343055744,1,538457171,1,GARE15,02/12/2021,UNIT,21-10-06-A,detail
3047,864,2186680,338835996,1,698224458,1,GARE19,02/12/2021,UNIT,13-32-00-B,detail
3048,895,314146,343055694,1,538456989,6,GARE18,02/12/2021,UNIT,15-22-05-A,detail
3049,897,230529,343055698,1,538457004,2,GARE23,02/12/2021,UNIT,BE-02-04-B,detail
